KS,20,001,00484970,Allen County,H1,A
KS,20,003,00484971,Anderson County,H1,A
KS,20,005,00484972,Atchison County,H1,A
KS,20,007,00484973,Barber County,H1,A
KS,20,009,00484974,Barton County,H1,A
KS,20,011,00484975,Bourbon County,H1,A
KS,20,013,00484976,Brown County,H1,A
KS,20,015,00484977,Butler County,H1,A
KS,20,017,00484978,Chase County,H1,A
KS,20,019,00484979,Chautauqua County,H1,A
KS,20,021,00484980,Cherokee County,H1,A
KS,20,023,00484981,Cheyenne County,H1,A
KS,20,025,00484982,Clark County,H1,A
KS,20,027,00484983,Clay County,H1,A
KS,20,029,00484984,Cloud County,H1,A
KS,20,031,00484985,Coffey County,H1,A
KS,20,033,00484986,Comanche County,H1,A
KS,20,035,00484987,Cowley County,H1,A
KS,20,037,00484988,Crawford County,H1,A
KS,20,039,00484989,Decatur County,H1,A
KS,20,041,00484990,Dickinson County,H1,A
KS,20,043,00484991,Doniphan County,H1,A
KS,20,045,00484992,Douglas County,H1,A
KS,20,047,00484993,Edwards County,H1,A
KS,20,049,00484994,Elk County,H1,A
KS,20,051,00484995,Ellis County,H1,A
KS,20,053,00484996,Ellsworth County,H1,A
KS,20,055,00485326,Finney County,H1,A
KS,20,057,00484997,Ford County,H1,A
KS,20,059,00484998,Franklin County,H1,A
KS,20,061,00484999,Geary County,H1,A
KS,20,063,00485000,Gove County,H1,A
KS,20,065,00481811,Graham County,H1,A
KS,20,067,00485099,Grant County,H1,A
KS,20,069,00485001,Gray County,H1,A
KS,20,071,00485002,Greeley County,H6,C
KS,20,073,00485003,Greenwood County,H1,A
KS,20,075,00485327,Hamilton County,H1,A
KS,20,077,00485004,Harper County,H1,A
KS,20,079,00485005,Harvey County,H1,A
KS,20,081,00485328,Haskell County,H1,A
KS,20,083,00485006,Hodgeman County,H1,A
KS,20,085,00485007,Jackson County,H1,A
KS,20,087,00485008,Jefferson County,H1,A
KS,20,089,00485009,Jewell County,H1,A
KS,20,091,00485010,Johnson County,H1,A
KS,20,093,00485011,Kearny County,H1,A
KS,20,095,00485012,Kingman County,H1,A
KS,20,097,00485013,Kiowa County,H1,A
KS,20,099,00485014,Labette County,H1,A
KS,20,101,00485015,Lane County,H1,A
KS,20,103,00485016,Leavenworth County,H1,A
KS,20,105,00485017,Lincoln County,H1,A
KS,20,107,00485018,Linn County,H1,A
KS,20,109,00485019,Logan County,H1,A
KS,20,111,00485020,Lyon County,H1,A
KS,20,113,00485021,McPherson County,H1,A
KS,20,115,00485022,Marion County,H1,A
KS,20,117,00485023,Marshall County,H1,A
KS,20,119,00485024,Meade County,H1,A
KS,20,121,00485025,Miami County,H1,A
KS,20,123,00485026,Mitchell County,H1,A
KS,20,125,00485027,Montgomery County,H1,A
KS,20,127,00485028,Morris County,H1,A
KS,20,129,00485135,Morton County,H1,A
KS,20,131,00485029,Nemaha County,H1,A
KS,20,133,00485030,Neosho County,H1,A
KS,20,135,00485031,Ness County,H1,A
KS,20,137,00485032,Norton County,H1,A
KS,20,139,00485033,Osage County,H1,A
KS,20,141,00485034,Osborne County,H1,A
KS,20,143,00485035,Ottawa County,H1,A
KS,20,145,00485036,Pawnee County,H1,A
KS,20,147,00485037,Phillips County,H1,A
KS,20,149,00485038,Pottawatomie County,H1,A
KS,20,151,00485039,Pratt County,H1,A
KS,20,153,00485040,Rawlins County,H1,A
KS,20,155,00485041,Reno County,H1,A
KS,20,157,00485042,Republic County,H1,A
KS,20,159,00485043,Rice County,H1,A
KS,20,161,00485044,Riley County,H1,A
KS,20,163,00485045,Rooks County,H1,A
KS,20,165,00485358,Rush County,H1,A
KS,20,167,00485046,Russell County,H1,A
KS,20,169,00485047,Saline County,H1,A
KS,20,171,00485048,Scott County,H1,A
KS,20,173,00485049,Sedgwick County,H1,A
KS,20,175,00485050,Seward County,H1,A
KS,20,177,00485051,Shawnee County,H1,A
KS,20,179,00485052,Sheridan County,H1,A
KS,20,181,00485053,Sherman County,H1,A
KS,20,183,00484969,Smith County,H1,A
KS,20,185,00485054,Stafford County,H1,A
KS,20,187,00485055,Stanton County,H1,A
KS,20,189,00485056,Stevens County,H1,A
KS,20,191,00481812,Sumner County,H1,A
KS,20,193,00485057,Thomas County,H1,A
KS,20,195,00485058,Trego County,H1,A
KS,20,197,00485059,Wabaunsee County,H1,A
KS,20,199,00485060,Wallace County,H1,A
KS,20,201,00485061,Washington County,H1,A
KS,20,203,00485062,Wichita County,H1,A
KS,20,205,00485063,Wilson County,H1,A
KS,20,207,00485064,Woodson County,H1,A
KS,20,209,00485065,Wyandotte County,H6,C
