IL,17,001,00424202,Adams County,H1,A
IL,17,003,00424203,Alexander County,H1,A
IL,17,005,00424204,Bond County,H1,A
IL,17,007,00424205,Boone County,H1,A
IL,17,009,00424206,Brown County,H1,A
IL,17,011,00424207,Bureau County,H1,A
IL,17,013,00424208,Calhoun County,H1,A
IL,17,015,00424209,Carroll County,H1,A
IL,17,017,00424210,Cass County,H1,A
IL,17,019,00424211,Champaign County,H1,A
IL,17,021,00424212,Christian County,H1,A
IL,17,023,00424213,Clark County,H1,A
IL,17,025,00424214,Clay County,H1,A
IL,17,027,00424215,Clinton County,H1,A
IL,17,029,00424216,Coles County,H1,A
IL,17,031,01784766,Cook County,H1,A
IL,17,033,00424218,Crawford County,H1,A
IL,17,035,00424219,Cumberland County,H1,A
IL,17,037,00422190,DeKalb County,H1,A
IL,17,039,00426598,De Witt County,H1,A
IL,17,041,00424222,Douglas County,H1,A
IL,17,043,00422191,DuPage County,H1,A
IL,17,045,00424224,Edgar County,H1,A
IL,17,047,00424225,Edwards County,H1,A
IL,17,049,00424226,Effingham County,H1,A
IL,17,051,00424227,Fayette County,H1,A
IL,17,053,00424228,Ford County,H1,A
IL,17,055,00424229,Franklin County,H1,A
IL,17,057,00424230,Fulton County,H1,A
IL,17,059,00424231,Gallatin County,H1,A
IL,17,061,00424232,Greene County,H1,A
IL,17,063,00424233,Grundy County,H1,A
IL,17,065,00424234,Hamilton County,H1,A
IL,17,067,00424235,Hancock County,H1,A
IL,17,069,00424236,Hardin County,H1,A
IL,17,071,00424237,Henderson County,H1,A
IL,17,073,00424238,Henry County,H1,A
IL,17,075,00424239,Iroquois County,H1,A
IL,17,077,00424240,Jackson County,H1,A
IL,17,079,00424241,Jasper County,H1,A
IL,17,081,00424242,Jefferson County,H1,A
IL,17,083,00424243,Jersey County,H1,A
IL,17,085,00424244,Jo Daviess County,H1,A
IL,17,087,00424245,Johnson County,H1,A
IL,17,089,00424246,Kane County,H1,A
IL,17,091,00424247,Kankakee County,H1,A
IL,17,093,00424248,Kendall County,H1,A
IL,17,095,00424249,Knox County,H1,A
IL,17,097,01784796,Lake County,H1,A
IL,17,099,00422247,LaSalle County,H1,A
IL,17,101,00424252,Lawrence County,H1,A
IL,17,103,00424253,Lee County,H1,A
IL,17,105,00424254,Livingston County,H1,A
IL,17,107,00424255,Logan County,H1,A
IL,17,109,01784729,McDonough County,H1,A
IL,17,111,01784815,McHenry County,H1,A
IL,17,113,01784833,McLean County,H1,A
IL,17,115,00424256,Macon County,H1,A
IL,17,117,00424257,Macoupin County,H1,A
IL,17,119,00424258,Madison County,H1,A
IL,17,121,00424259,Marion County,H1,A
IL,17,123,00424260,Marshall County,H1,A
IL,17,125,00424261,Mason County,H1,A
IL,17,127,01784730,Massac County,H1,A
IL,17,129,00424266,Menard County,H1,A
IL,17,131,01784750,Mercer County,H1,A
IL,17,133,01784865,Monroe County,H1,A
IL,17,135,01784866,Montgomery County,H1,A
IL,17,137,00424270,Morgan County,H1,A
IL,17,139,01784885,Moultrie County,H1,A
IL,17,141,01784894,Ogle County,H1,A
IL,17,143,01784920,Peoria County,H1,A
IL,17,145,01784940,Perry County,H1,A
IL,17,147,00424275,Piatt County,H1,A
IL,17,149,01784941,Pike County,H1,A
IL,17,151,00424277,Pope County,H1,A
IL,17,153,01784966,Pulaski County,H1,A
IL,17,155,00424279,Putnam County,H1,A
IL,17,157,01784967,Randolph County,H1,A
IL,17,159,00424281,Richland County,H1,A
IL,17,161,00424282,Rock Island County,H1,A
IL,17,163,01784987,St. Clair County,H1,A
IL,17,165,00424283,Saline County,H1,A
IL,17,167,01785010,Sangamon County,H1,A
IL,17,169,01785037,Schuyler County,H1,A
IL,17,171,00424286,Scott County,H1,A
IL,17,173,01785051,Shelby County,H1,A
IL,17,175,00424288,Stark County,H1,A
IL,17,177,01785076,Stephenson County,H1,A
IL,17,179,01785094,Tazewell County,H1,A
IL,17,181,01785113,Union County,H1,A
IL,17,183,01785114,Vermilion County,H1,A
IL,17,185,00424293,Wabash County,H1,A
IL,17,187,01785134,Warren County,H1,A
IL,17,189,01785150,Washington County,H1,A
IL,17,191,00424296,Wayne County,H1,A
IL,17,193,00424297,White County,H1,A
IL,17,195,01785167,Whiteside County,H1,A
IL,17,197,01785190,Will County,H1,A
IL,17,199,01785215,Williamson County,H1,A
IL,17,201,01785216,Winnebago County,H1,A
IL,17,203,01785231,Woodford County,H1,A
