WY,56,001,Albany County,01605066,H1,A
WY,56,003,Big Horn County,01605067,H1,A
WY,56,005,Campbell County,01605068,H1,A
WY,56,007,Carbon County,01605069,H1,A
WY,56,009,Converse County,01605070,H1,A
WY,56,011,Crook County,01605071,H1,A
WY,56,013,Fremont County,01605072,H1,A
WY,56,015,Goshen County,01605073,H1,A
WY,56,017,Hot Springs County,01605074,H1,A
WY,56,019,Johnson County,01609191,H1,A
WY,56,021,Laramie County,01605075,H1,A
WY,56,023,Lincoln County,01605076,H1,A
WY,56,025,Natrona County,01605077,H1,A
WY,56,027,Niobrara County,01605078,H1,A
WY,56,029,Park County,01605079,H1,A
WY,56,031,Platte County,01605080,H1,A
WY,56,033,Sheridan County,01605081,H1,A
WY,56,035,Sublette County,01605082,H1,A
WY,56,037,Sweetwater County,01609192,H1,A
WY,56,039,Teton County,01605083,H1,A
WY,56,041,Uinta County,01605084,H1,A
WY,56,043,Washakie County,01605085,H1,A
WY,56,045,Weston County,01605086,H1,A
