IN,18,001,00450401,Adams County,H1,A
IN,18,003,00450402,Allen County,H1,A
IN,18,005,00451683,Bartholomew County,H1,A
IN,18,007,00450403,Benton County,H1,A
IN,18,009,00450404,Blackford County,H1,A
IN,18,011,00450405,Boone County,H1,A
IN,18,013,00451684,Brown County,H1,A
IN,18,015,00450406,Carroll County,H1,A
IN,18,017,00450339,Cass County,H1,A
IN,18,019,00450340,Clark County,H1,A
IN,18,021,00450341,Clay County,H1,A
IN,18,023,00450342,Clinton County,H1,A
IN,18,025,00451674,Crawford County,H1,A
IN,18,027,00450343,Daviess County,H1,A
IN,18,029,00450344,Dearborn County,H1,A
IN,18,031,00450345,Decatur County,H1,A
IN,18,033,00450346,DeKalb County,H1,A
IN,18,035,00450347,Delaware County,H1,A
IN,18,037,00451675,Dubois County,H1,A
IN,18,039,00450348,Elkhart County,H1,A
IN,18,041,00450349,Fayette County,H1,A
IN,18,043,00450350,Floyd County,H1,A
IN,18,045,00450351,Fountain County,H1,A
IN,18,047,00450352,Franklin County,H1,A
IN,18,049,00450353,Fulton County,H1,A
IN,18,051,00450354,Gibson County,H1,A
IN,18,053,00450355,Grant County,H1,A
IN,18,055,00451676,Greene County,H1,A
IN,18,057,00450356,Hamilton County,H1,A
IN,18,059,00450357,Hancock County,H1,A
IN,18,061,00451677,Harrison County,H1,A
IN,18,063,00450358,Hendricks County,H1,A
IN,18,065,00450359,Henry County,H1,A
IN,18,067,00450360,Howard County,H1,A
IN,18,069,00450361,Huntington County,H1,A
IN,18,071,00451678,Jackson County,H1,A
IN,18,073,00450494,Jasper County,H1,A
IN,18,075,00450362,Jay County,H1,A
IN,18,077,00450363,Jefferson County,H1,A
IN,18,079,00450364,Jennings County,H1,A
IN,18,081,00450365,Johnson County,H1,A
IN,18,083,00450366,Knox County,H1,A
IN,18,085,00450367,Kosciusko County,H1,A
IN,18,087,00450368,LaGrange County,H1,A
IN,18,089,00450495,Lake County,H1,A
IN,18,091,00450507,LaPorte County,H1,A
IN,18,093,00451703,Lawrence County,H1,A
IN,18,095,00450370,Madison County,H1,A
IN,18,097,00450371,Marion County,H6,C
IN,18,099,00450372,Marshall County,H1,A
IN,18,101,00451679,Martin County,H1,A
IN,18,103,00450373,Miami County,H1,A
IN,18,105,00451680,Monroe County,H1,A
IN,18,107,00450374,Montgomery County,H1,A
IN,18,109,00450375,Morgan County,H1,A
IN,18,111,00450376,Newton County,H1,A
IN,18,113,00450377,Noble County,H1,A
IN,18,115,00450378,Ohio County,H1,A
IN,18,117,00451681,Orange County,H1,A
IN,18,119,00450379,Owen County,H1,A
IN,18,121,00450380,Parke County,H1,A
IN,18,123,00451682,Perry County,H1,A
IN,18,125,00450381,Pike County,H1,A
IN,18,127,00450382,Porter County,H1,A
IN,18,129,00450383,Posey County,H1,A
IN,18,131,00446852,Pulaski County,H1,A
IN,18,133,00450384,Putnam County,H1,A
IN,18,135,00446853,Randolph County,H1,A
IN,18,137,00450385,Ripley County,H1,A
IN,18,139,00446854,Rush County,H1,A
IN,18,141,00452855,St. Joseph County,H1,A
IN,18,143,00450386,Scott County,H1,A
IN,18,145,00450387,Shelby County,H1,A
IN,18,147,00450388,Spencer County,H1,A
IN,18,149,00450389,Starke County,H1,A
IN,18,151,00450390,Steuben County,H1,A
IN,18,153,00450391,Sullivan County,H1,A
IN,18,155,00450392,Switzerland County,H1,A
IN,18,157,00450393,Tippecanoe County,H1,A
IN,18,159,00450394,Tipton County,H1,A
IN,18,161,00450395,Union County,H1,A
IN,18,163,00450396,Vanderburgh County,H1,A
IN,18,165,00450397,Vermillion County,H1,A
IN,18,167,00450398,Vigo County,H1,A
IN,18,169,00450399,Wabash County,H1,A
IN,18,171,00450400,Warren County,H1,A
IN,18,173,00450335,Warrick County,H1,A
IN,18,175,00451665,Washington County,H1,A
IN,18,177,00450336,Wayne County,H1,A
IN,18,179,00450337,Wells County,H1,A
IN,18,181,00450338,White County,H1,A
IN,18,183,00450369,Whitley County,H1,A
