VT,50,001,01461757,Addison County,H1,A
VT,50,003,01461758,Bennington County,H1,A
VT,50,005,01461759,Caledonia County,H1,A
VT,50,007,01461760,Chittenden County,H1,A
VT,50,009,01461761,Essex County,H1,A
VT,50,011,01461762,Franklin County,H1,A
VT,50,013,01461763,Grand Isle County,H1,A
VT,50,015,01461764,Lamoille County,H1,A
VT,50,017,01461765,Orange County,H1,A
VT,50,019,01461766,Orleans County,H1,A
VT,50,021,01461767,Rutland County,H1,A
VT,50,023,01461768,Washington County,H1,A
VT,50,025,01461769,Windham County,H1,A
VT,50,027,01461770,Windsor County,H1,A
