WA,53,001,Adams County,01531601,H1,A
WA,53,003,Asotin County,01533502,H1,A
WA,53,005,Benton County,01513302,H1,A
WA,53,007,Chelan County,01531932,H1,A
WA,53,009,Clallam County,01531341,H1,A
WA,53,011,Clark County,01531820,H1,A
WA,53,013,Columbia County,01513273,H1,A
WA,53,015,Cowlitz County,01529156,H1,A
WA,53,017,Douglas County,01531818,H1,A
WA,53,019,Ferry County,01531821,H1,A
WA,53,021,Franklin County,01531822,H1,A
WA,53,023,Garfield County,01533500,H1,A
WA,53,025,Grant County,01531924,H1,A
WA,53,027,Grays Harbor County,01531823,H1,A
WA,53,029,Island County,01513272,H1,A
WA,53,031,Jefferson County,01531936,H1,A
WA,53,033,King County,01531933,H1,A
WA,53,035,Kitsap County,01529223,H1,A
WA,53,037,Kittitas County,01531926,H1,A
WA,53,039,Klickitat County,01529219,H1,A
WA,53,041,Lewis County,01531927,H1,A
WA,53,043,Lincoln County,01514052,H1,A
WA,53,045,Mason County,01529221,H1,A
WA,53,047,Okanogan County,01531928,H1,A
WA,53,049,Pacific County,01513274,H1,A
WA,53,051,Pend Oreille County,01529157,H1,A
WA,53,053,Pierce County,01529159,H1,A
WA,53,055,San Juan County,01531931,H1,A
WA,53,057,Skagit County,01531402,H1,A
WA,53,059,Skamania County,01529220,H1,A
WA,53,061,Snohomish County,01529222,H1,A
WA,53,063,Spokane County,01529225,H1,A
WA,53,065,Stevens County,01531930,H1,A
WA,53,067,Thurston County,01529226,H1,A
WA,53,069,Wahkiakum County,01513275,H1,A
WA,53,071,Walla Walla County,01531819,H1,A
WA,53,073,Whatcom County,01529224,H1,A
WA,53,075,Whitman County,01533501,H1,A
WA,53,077,Yakima County,01531929,H1,A
