WI,55,001,Adams County,01581060,H1,A
WI,55,003,Ashland County,01581061,H1,A
WI,55,005,Barron County,01581062,H1,A
WI,55,007,Bayfield County,01581063,H1,A
WI,55,009,Brown County,01581064,H1,A
WI,55,011,Buffalo County,01581065,H1,A
WI,55,013,Burnett County,01581066,H1,A
WI,55,015,Calumet County,01581067,H1,A
WI,55,017,Chippewa County,01581068,H1,A
WI,55,019,Clark County,01581069,H1,A
WI,55,021,Columbia County,01581070,H1,A
WI,55,023,Crawford County,01581071,H1,A
WI,55,025,Dane County,01581072,H1,A
WI,55,027,Dodge County,01581073,H1,A
WI,55,029,Door County,01581074,H1,A
WI,55,031,Douglas County,01581075,H1,A
WI,55,033,Dunn County,01581076,H1,A
WI,55,035,Eau Claire County,01581077,H1,A
WI,55,037,Florence County,01581078,H1,A
WI,55,039,Fond du Lac County,01581079,H1,A
WI,55,041,Forest County,01581080,H1,A
WI,55,043,Grant County,01581081,H1,A
WI,55,045,Green County,01581082,H1,A
WI,55,047,Green Lake County,01581083,H1,A
WI,55,049,Iowa County,01581084,H1,A
WI,55,051,Iron County,01581085,H1,A
WI,55,053,Jackson County,01581086,H1,A
WI,55,055,Jefferson County,01581087,H1,A
WI,55,057,Juneau County,01581088,H1,A
WI,55,059,Kenosha County,01581089,H1,A
WI,55,061,Kewaunee County,01581090,H1,A
WI,55,063,La Crosse County,01581091,H1,A
WI,55,065,Lafayette County,01581092,H1,A
WI,55,067,Langlade County,01581093,H1,A
WI,55,069,Lincoln County,01581094,H1,A
WI,55,071,Manitowoc County,01581095,H1,A
WI,55,073,Marathon County,01581096,H1,A
WI,55,075,Marinette County,01581097,H1,A
WI,55,077,Marquette County,01581098,H1,A
WI,55,078,Menominee County,01581099,H1,A
WI,55,079,Milwaukee County,01581100,H1,A
WI,55,081,Monroe County,01581101,H1,A
WI,55,083,Oconto County,01581102,H1,A
WI,55,085,Oneida County,01581103,H1,A
WI,55,087,Outagamie County,01581104,H1,A
WI,55,089,Ozaukee County,01581105,H1,A
WI,55,091,Pepin County,01581106,H1,A
WI,55,093,Pierce County,01581107,H1,A
WI,55,095,Polk County,01581108,H1,A
WI,55,097,Portage County,01581109,H1,A
WI,55,099,Price County,01581110,H1,A
WI,55,101,Racine County,01581111,H1,A
WI,55,103,Richland County,01581112,H1,A
WI,55,105,Rock County,01581113,H1,A
WI,55,107,Rusk County,01581114,H1,A
WI,55,109,St. Croix County,01581833,H1,A
WI,55,111,Sauk County,01581115,H1,A
WI,55,113,Sawyer County,01581116,H1,A
WI,55,115,Shawano County,01581117,H1,A
WI,55,117,Sheboygan County,01581118,H1,A
WI,55,119,Taylor County,01581119,H1,A
WI,55,121,Trempealeau County,01581120,H1,A
WI,55,123,Vernon County,01581121,H1,A
WI,55,125,Vilas County,01581122,H1,A
WI,55,127,Walworth County,01581123,H1,A
WI,55,129,Washburn County,01581124,H1,A
WI,55,131,Washington County,01581125,H1,A
WI,55,133,Waukesha County,01581126,H1,A
WI,55,135,Waupaca County,01581127,H1,A
WI,55,137,Waushara County,01581128,H1,A
WI,55,139,Winnebago County,01581129,H1,A
WI,55,141,Wood County,01581130,H1,A
